Date and Time Downloaded : 05/04/2021 04:31:14 pm"Health Facility Code","Health Facility Code Short","Facility Name","Old Health Facility Names","Old Health Facility Name 2","Old Health Facility Name 3","Health Facility Type","Ownership Major Classification","Ownership Sub-Classification for Government facilities","Ownership Sub-Classification for private facilities","Street Name and #           ","Building name and #","Region Name","Region PSGC","Province Name","Province PSGC","City/Municipality Name","City/Municipality PSGC","Barangay Name","Barangay PSGC","Zip Code","Landline Number","Landline Number 2","Fax Number","Email Address","Alternate Email Address","Official Website","Facility Head: Last Name","Facility Head: First Name","Facility Head: Middle Name","Facility Head: Position","Hospital Licensing Status","Service Capability","Bed Capacity"
"DOH000000000014573","14573","JUAGDAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","BOHOL","071200000","UBAY","071246000","JUAGDAN","071246026","6315"," "," "," "," "," "," ","IGOT","LUNIZA","A.","Rural Health Midwife","","",""
"DOH000000000014574","14574","BIABAS BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","BOHOL","071200000","UBAY","071246000","BIABAS","071246004","6315"," "," "," "," "," "," ","MEYOR","DIOSDADA","P.","Rural Health Midwife","","",""
"DOH000000000014583","14583","SAN PASCUAL BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","BOHOL","071200000","UBAY","071246000","SAN PASCUAL","071246040","6315"," "," "," "," "," "," ","GOLOSINO","ELENA","B.","Rural Health Midwife","","",""
"DOH000000000014587","14587","LOMANGOG BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","BOHOL","071200000","UBAY","071246000","LOMANGOG","071246031","6315"," "," "," "," "," "," ","ORJALESA","MARIBETH","C.","Rural Health Midwife","","",""
"DOH000000000014589","14589","TUBOG BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","BOHOL","071200000","UBAY","071246000","TUBOG","071246049","6315"," "," "," "," "," "," ","BONILLA","TEOTIMA","C.","Rural Health Midwife","","",""
"DOH000000000014591","14591","ILIHAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","BOHOL","071200000","UBAY","071246000","ILIHAN","071246024","6315"," "," "," "," "," "," ","SARABOSING","LUZVIMINDA","T.","Rural Health Midwife","","",""
"DOH000000000014593","14593","BUENAVISTA BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","BOHOL","071200000","UBAY","071246000","BUENAVISTA","071246009","6315"," "," "," "," "," "," ","CARNICE","MA. LOURDES","M.","Rural Health Midwife","","",""
"DOH000000000014595","14595","MARAWIS BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VII (CENTRAL VISAYAS)","070000000","BOHOL","071200000","VALENCIA","071247000","MARAWIS","071247023","6306","","","","","","","GALLER","EVANGELINE","TAGARO","Rural Health Midwife","","",""
"DOH000000000014598","14598","GENOVEVA BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VII (CENTRAL VISAYAS)","070000000","BOHOL","071200000","VALENCIA","071247000","GENOVEVA","071247016","6306","","","","","","","BENLOT","ALMA","GALORPORT","Rural Health Midwife","","",""
"DOH000000000014600","14600","LANTANG BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VII (CENTRAL VISAYAS)","070000000","BOHOL","071200000","VALENCIA","071247000","LANTANG","071247019","6306","","","","","","","BALAN","JACINTA","agaan","Rural Health Midwife","","",""
"DOH000000000014603","14603","CANLUSONG BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","BOHOL","071200000","VALENCIA","071247000","CANLUSONG","071247010","6306"," "," "," "," "," "," ","MAGLENTE","BELINDA","L.","Rural Health Midwife","","",""
"DOH000000000014607","14607","BALINGASAO BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","BOHOL","071200000","VALENCIA","071247000","BALINGASAO","071247005","6306"," "," "," "," "," "," ","CAGADAS","BONIFACIA","O.","Rural Health Midwife","","",""
"DOH000000000014608","14608","TAYTAY BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VII (CENTRAL VISAYAS)","070000000","BOHOL","071200000","VALENCIA","071247000","TAYTAY","071247033","6306","","","","","","","Namuag","Petra","Dalde","Rural Health Midwife","","",""
"DOH000000000014609","14609","CUTCUTAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VII (CENTRAL VISAYAS)","070000000","BOHOL","071200000","VALENCIA","071247000","CUTCUTAN","071247014","6306","","","","","","","Cristal","Genevive","Visto","Rural Health Midwife","","",""
"DOH000000000014610","14610","POBLACION OCCIDENTAL BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VII (CENTRAL VISAYAS)","070000000","BOHOL","071200000","VALENCIA","071247000","POBLACION OCCIDENTAL","071247028","6306","","","","","","","DALAPO","DELIA","HUMOL","Rural Health Midwife","","",""
"DOH000000000014611","14611","POBLACION BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","ALCANTARA","072201000","POBLACION","072201007","6033"," "," "," "," "," "," ","CATAPUSAN","NIZA","BASILISCO","Rural Health Midwife","","",""
"DOH000000000014612","14612","MANGA BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","ALCANTARA","072201000","MANGA","072201005","6033"," "," "," "," "," "," ","LIBATO","AUREA","BASILISCO","Rural Health Midwife","","",""
"DOH000000000014613","14613","PALANAS BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","ALCANTARA","072201000","PALANAS","072201006","6033"," "," "," "," "," "," ","SAMBILAD","BEATRIZ","CABARON","Rural Health Midwife","","",""
"DOH000000000014614","14614","POBLACION BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","ALCOY","072202000","POBLACION","072202006","6023"," "," "," "," "," "," ","FILIPINO","EMILY","P.","Rural Health Midwife","","",""
"DOH000000000014615","14615","PUGALO BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","ALCOY","072202000","PUGALO","072202007","6023"," "," "," "," "," "," ","SILVA","GERTRUDES","M.","Rural Health Midwife","","",""
"DOH000000000014616","14616","PASOL BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","ALCOY","072202000","PASOL","072202005","6023"," "," "," "," "," "," ","BUSTAMANTE","ELISA","P.","Rural Health Midwife","","",""
"DOH000000000014617","14617","ATABAY BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","ALCOY","072202000","ATABAY","072202001","6023"," "," "," "," "," "," ","GOMEZ","MYLA","M.","Rural Health Midwife","","",""
"DOH000000000014618","14618","NUG-AS BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","ALCOY","072202000","NUG-AS","072202004","6023"," "," "," "," "," "," ","NIERE","ENRIQUETA","A.","Rural Health Midwife","","",""
"DOH000000000014619","14619","DAAN-LUNGSOD BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","ALCOY","072202000","DAAN-LUNGSOD","072202002","6023"," "," "," "," "," "," ","BUSTAMANTE","ELISA","P.","Rural Health Midwife","","",""
"DOH000000000014620","14620","POBLACION BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","ALEGRIA","072203000","POBLACION","072203007","6030","+63 324767232"," "," "," "," "," ","PEQUE","VILMA","BAISAC","Rural Health Midwife","","",""
"DOH000000000014621","14621","LEGASPI BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","ALEGRIA","072203000","LEGASPI","072203003","6030"," "," "," "," "," "," ","LENDIO","EVA","AQUIMAN","Rural Health Midwife","","",""
"DOH000000000014622","14622","SANTA FILOMENA BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","ALEGRIA","072203000","SANTA FILOMENA","072203008","6030"," "," "," "," "," "," ","ABUYABOR","ESTERLINA","JALOAG","Rural Health Midwife","","",""
"DOH000000000014623","14623","MADRIDEJOS BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","ALEGRIA","072203000","MADRIDEJOS","072203005","6030"," "," "," "," "," "," ","DELOSTRICO","ROSALINDA","BAJAO","Rural Health Midwife","","",""
"DOH000000000014629","14629","LEPANTO BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","ALEGRIA","072203000","LEPANTO","072203004","6030"," "," "," "," "," "," ","JADRAQUE","MAURA","BAYLOSIS","Rural Health Midwife","","",""
"DOH000000000014633","14633","GUADALUPE BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","ALEGRIA","072203000","GUADALUPE","072203002","6030"," "," "," "," "," "," ","JADRAQUE","MAURA","BAYLOSIS","Rural Health Midwife","","",""
"DOH000000000014637","14637","VALENCIA BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","ALEGRIA","072203000","VALENCIA","072203009","6030"," "," "," "," "," "," ","MARTINEZ","GAY","VILLAREAL","Rural Health Midwife","","",""
"DOH000000000014649","14649","MONTPELLER BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","ALEGRIA","072203000","MONTPELLER","072203006","6030"," "," "," "," "," "," ","ORIGENES","MERIAM","SALIB","Rural Health Midwife","","",""
"DOH000000000014650","14650","INGHOY BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","ALEGRIA","072203000","VALENCIA","072203009","6030"," "," "," "," "," "," ","MARTINEZ","GAY","VILLAREAL","Rural Health Midwife","","",""
"DOH000000000014656","14656","COMPOSTELA BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","ALEGRIA","072203000","COMPOSTELA","072203001","6030"," "," "," "," "," "," ","LAMPAUG","FE","LOQUILLANO","Rural Health Midwife","","",""
"DOH000000000014658","14658","POBLACION BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","PUROK 4"," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","ALOGUINSAN","072204000","POBLACION","072204009","6040","+63 324699033"," "," ","maridel.taping@yahoo.com"," "," ","TAPING","MARIDEL","LAUSA","Rural Health Midwife","","",""
"DOH000000000014660","14660","BONBON BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","PROPER"," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","ALOGUINSAN","072204000","BONBON","072204003","6040"," "," "," "," "," "," ","GACANG","ALMA","ALCALA","Rural Health Midwife","","",""
"DOH000000000014663","14663","OLANGO BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","PUROK 1"," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","ALOGUINSAN","072204000","OLANGO","072204008","6040"," "," "," ","viviannieves@gmail.com"," "," ","NIEVES","BEVIANA","ADOLFO","Rural Health Midwife","","",""
"DOH000000000014666","14666","ZARAGOSA BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","ALOGUINSAN","072204000","ZARAGOSA","072204015","6040"," "," "," "," "," "," ","YBAÑEZ","MARIA WILMA","ZAMORA","Rural Health Midwife","","",""
"DOH000000000014669","14669","ROSARIO BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","ALOGUINSAN","072204000","ROSARIO","072204011","6040"," "," "," "," "," "," ","ALEONAR","DIOSDADA","MARTINEZ","Rural Health Midwife","","",""
"DOH000000000014675","14675","POBLACION BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","ARGAO","072205000","POBLACION","072205035","6021"," "," "," "," "," "," ","GEVEROLA","NICEFORA","O.","Rural Health Midwife","","",""
"DOH000000000014686","14686","BINLOD BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","ARGAO","072205000","BINLOD","072205006","6021","+63 323677130"," "," "," "," "," ","LLESOL","MYRLA","S.","Rural Health Midwife","","",""
"DOH000000000014688","14688","TALO-OT BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","ARGAO","072205000","TALO-OT","072205041","6021"," "," "," "," "," "," ","EMBALZADO","CIPRIANA","A.","Rural Health Midwife","","",""
"DOH000000000014705","14705","SUMAGUAN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","ARGAO","072205000","SUMAGUAN","072205037","6021"," "," "," "," "," "," ","ARNAIZ","JOAN","R.","Rural Health Midwife","","",""
"DOH000000000014780","14780","COLAWIN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","ARGAO","072205000","COLAWIN","072205019","6021"," "," "," "," "," "," ","BUGTONG","ROSALIA","MANILA","Rural Health Midwife","","",""
"DOH000000000014781","14781","ANAJAO BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","ARGAO","072205000","ANAJAO","072205002","6021"," "," "," "," "," "," ","SAMBILAD","BEATRICE HAYDE","D.","Rural Health Midwife","","",""
"DOH000000000014782","14782","MOMPELLER BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","ARGAO","072205000","MOMPELLER","072205033","6021"," "," "," "," "," "," ","GALLARDO","LUCIANA"," ","Rural Health Midwife","","",""
"DOH000000000014784","14784","ALAMBIJUD BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","ARGAO","072205000","ALAMBIJUD","072205001","6021"," "," "," "," "," "," ","ALBONES","JEMILIA","R.","Rural Health Midwife","","",""
"DOH000000000014786","14786","CAPIO-AN BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","ARGAO","072205000","CAPIO-AN","072205016","6021"," "," "," "," "," "," ","CAMAJALAN","MARIA TERESA","H.","Rural Health Midwife","","",""
"DOH000000000014800","14800","UBAUB BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","ARGAO","072205000","UBAUB","072205045","6021"," "," "," "," "," "," ","ALBORES","JEMILIA","R.","Rural Health Midwife","","",""
"DOH000000000014803","14803","CANSUJE BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VII (CENTRAL VISAYAS)","070000000","CEBU","072200000","ARGAO","072205000","CANSUJE","072205015","6021"," "," "," "," "," "," ","CARREON","LEONORA","S.","Rural Health Midwife","","",""
