Date and Time Downloaded : 05/04/2021 03:44:00 pm"Health Facility Code","Health Facility Code Short","Facility Name","Old Health Facility Names","Old Health Facility Name 2","Old Health Facility Name 3","Health Facility Type","Ownership Major Classification","Ownership Sub-Classification for Government facilities","Ownership Sub-Classification for private facilities","Street Name and #           ","Building name and #","Region Name","Region PSGC","Province Name","Province PSGC","City/Municipality Name","City/Municipality PSGC","Barangay Name","Barangay PSGC","Zip Code","Landline Number","Landline Number 2","Fax Number","Email Address","Alternate Email Address","Official Website","Facility Head: Last Name","Facility Head: First Name","Facility Head: Middle Name","Facility Head: Position","Hospital Licensing Status","Service Capability","Bed Capacity"
"DOH000000000005555","5555","CAUAYAN RURAL HEALTH UNIT","","","","Rural Health Unit","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","CAUAYAN","064507000","POBLACION","064507004","6112","","","","Cauayanmho@gmail.com","","","HUGNATAN","MA. AYESSA","B.","Municipal Health Officer","","",""
"DOH000000000005567","5567","ILOILO DOCTOR'S HOSPITAL, INC.","","","","Hospital","Private","","","WEST AVENUE","","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","ILOILO CITY (Capital)","063022000","MOLO BOULEVARD","063022110","5000","+63 333377702","","+63 333375763","","","","PADILLA","ROLANDO","R.","Chief of Hospital","With License","Level 3","300"
"DOH000000000005572","5572","PEDRO L. GINDAP MUNICIPAL HOSPITAL","","","","Infirmary","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","ANTIQUE","060600000","BARBAZA","060602000","LISUB","060602024","5706","","","","","","","GINDAP","RITA","P.","Chief of Hospital","With License","","10"
"DOH000000000005583","5583","SANTA ANA BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VI (WESTERN VISAYAS)","060000000","ANTIQUE","060600000","PANDAN","060611000","SANTA ANA","060611029","5712"," "," "," "," "," "," ","BUCOY","ELLA","B.","Rural Health Midwife","","",""
"DOH000000000005586","5586","QUINABCABAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","DAO","061902000","QUINABCABAN","061902020","5810","","","","","","","DUMAGPI","HAZEL","TEODOSO","Rural Health Midwife","","",""
"DOH000000000005588","5588","QUINABONGLAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","MA-AYON","061907000","QUINABONGLAN","061907028","5809","","","","","","","ARBAN","LUCIVITA","BATA-ANON","Rural Health Midwife","","",""
"DOH000000000005610","5610","CALUYA RURAL HEALTH UNIT","","","","Rural Health Unit","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","ANTIQUE","060600000","CALUYA","060605000","POBLACION","060605011","5711","+63 366530081","","","","","","VILLALOBOS","ANNA MARIE","M.","Municipal Health Officer","","",""
"DOH000000000005614","5614","ILOILO MISSION HOSPITAL","","","","Hospital","Private","","","MISSION ROAD","","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","ILOILO CITY (Capital)","063022000","MONTINOLA","063022112","5000","+63 333200315","","+63 333200321","admin@imh.ph","","","PEDREGOSA","ELMER","QUIMBA","Chief of Hospital","With License","Level 3","261"
"DOH000000000005620","5620","QUEVEDO BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","MA-AYON","061907000","QUEVEDO (NGALAN)","061907019","5809","","","","","","","GALLARDO","SHARON","DUMALI","Rural Health Midwife","","",""
"DOH000000000005633","5633","NATIVIDAD BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","PILAR","061911000","NATIVIDAD","061911011","5804"," "," "," "," "," "," ","GUADALUPE","REMEDIOS"," ","Rural Health Midwife","","",""
"DOH000000000005648","5648","LIBERTAD RURAL HEALTH UNIT","","","","Rural Health Unit","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","ANTIQUE","060600000","LIBERTAD","060610000","","","5710","+63 362981582","","","","","","ESCONDO","TERESITA","B.","Municipal Health Officer","","",""
"DOH000000000005658","5658","TINIGBAN BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","PANITAN","061910000","TINIGBAN","061910026","5815","","","","","","","DE OCAMPO","NENITA","CORDOVERO","Rural Health Midwife","","",""
"DOH000000000005711","5711","MARALAG BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","MAMBUSAO","061908000","MARALAG","061908017","5807","","","","","","","FRANCISCO","BEBIANA","D.","Rural Health Midwife","","",""
"DOH000000000005737","5737","AKLAN COOPERATIVE MISSION HOSPITAL","","","","Hospital","Private","","","","","REGION VI (WESTERN VISAYAS)","060000000","AKLAN","060400000","KALIBO (Capital)","060407000","ANDAGAW","060407001","5600","+63 362683855","","","","","","HILARIO","OSCAR","J.","Medical Director","With License","Level 1","50"
"DOH000000000005753","5753","PAHANOCOY BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","NHA SUBDIVISION","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","BACOLOD CITY (Capital)","064501000","PAHANOCOY","064501053","6100","+63 344441478","","","","","","DEOCAMPO","ROSALIE","","Rural Health Physician","","",""
"DOH000000000005771","5771","PANGABAT BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","JAMINDAN","061906000","PANGABAT","061906023","5808","","","","","","","GREGORIO","EDELYN","V.","Rural Health Midwife","","",""
"DOH000000000005795","5795","CULASI DISTRICT HOSPITAL","","","","Hospital","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","ANTIQUE","060600000","CULASI","060606000","CENTRO POBLACION","060606031","5708","","","","","","","AGUIRRE","REBECCA","V.","Chief of Hospital","With License","Level 1","25"
"DOH000000000005826","5826","M. V. HECHANOVA BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","ILOILO CITY (Capital)","063022000","M. V. HECHANOVA","063022098","5000"," "," "," "," "," "," ","TOLENTINO","MA. VICTORIA","J.","Public Health Nurse","","",""
"DOH000000000005836","5836","NORTH BALUARTE BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," ","ZONE 2"," ","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","ILOILO CITY (Capital)","063022000","NORTH BALUARTE","063022118","5000"," "," "," "," "," "," ","BANTOLO","RUDY"," ","Public Health Nurse","","",""
"DOH000000000005851","5851","NABAS RURAL HEALTH UNIT","","","","Rural Health Unit","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","AKLAN","060400000","NABAS","060414000","POBLACION","060414015","5607","+63 362891114","","+63 362895607","rhunabas@yahoo.com","","","DELOS REYES","MINZI","MACAHILAS","Municipal Health Officer","","",""
"DOH000000000005867","5867","BACOLOD CITY HEALTH OFFICE"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","AB PARRENO STREET"," ","REGION VI (WESTERN VISAYAS)","180000000","NEGROS OCCIDENTAL","184500000","BACOLOD CITY (Capital)","184501000","BARANGAY 20 (POB.)","184501016","6100","+63 344348584"," ","+63 344348584"," "," "," ","BIÑAS","SALOME","GONZAGA","City Health Officer","","",""
"DOH000000000005868","5868","PANITAN RURAL HEALTH UNIT","","","","Rural Health Unit","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","PANITAN","061910000","POBLACION ILAYA","061910019","5815","+63 366340665","","+63 366340665","","","","AVELINO","ROSINE","DELFIN","Municipal Health Officer","","",""
"DOH000000000005886","5886","LEMERY RURAL HEALTH UNIT","","","","Rural Health Unit","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","LEMERY","063027000","POBLACION SE ZONE","063027021","5043","+63 333961412","","+63 333961412","Lemeryrhuiloilo@yahoo.com","","","PALMEJAR","HELEN GRACE","RENDON","Municipal Health Officer","","",""
"DOH000000000005899","5899","CALATRAVA HEALTH CARE CENTER","","","","Rural Health Unit","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","CALATRAVA","064505000","LO-OK (POB.)","064505019","6126","+63 347277503","","+63 347277504","calatravamho@gmail.com","","","BONIFACIO","KARL GABRIEL","A.","Municipal Health Officer","","",""
"DOH000000000006048","6048","NEW LUCENA POLYTECHNIC COLLEGE MEDICAL CLINIC AND HOSPITAL","","","","Infirmary","Government","Local Government Unit","","62 SORILLA STREET","","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","NEW LUCENA","063032000","POBLACION","063032022","5005","+63 333300060","","","","","","SOLINAP","LAYLA","CATEDRAL","Chief of Hospital","With License","","15"
"DOH000000000006167","6167","AGBALO BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","PANAY","061909000","AGBALO","061909001","5801","","","","","","","BESANA","BEBILOU","AVARICIO","Rural Health Midwife","","",""
"DOH000000000006168","6168","AGUSTIN NAVARRA BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","IVISAN","061905000","AGUSTIN NAVARRA","061905002","5805","","","","","","","BAUTISTA","AMPHYPINE","YANSON","Rural Health Midwife","","",""
"DOH000000000006203","6203","BURIAS BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","MAMBUSAO","061908000","BURIAS","061908012","5807","","","","","","","GREGORIO","FELNA","L.","Rural Health Midwife","","",""
"DOH000000000006257","6257","MALAG-IT BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","PONTEVEDRA","061912000","MALAG-IT","061912017","5802","+63 366340220","","","","","","DESTREZA","LILIBETH","DENOSTA","Rural Health Midwife","","",""
"DOH000000000006313","6313","SAN FERNANDO BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","PILAR","061911000","SAN FERNANDO","061911018","5804"," "," "," "," "," "," ","ALLI","CONSOLACION"," ","Rural Health Midwife","","",""
"DOH000000000006324","6324","SANTA CRUZ BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","DUMALAG","061903000","SANTA CRUZ","061903014","5813","","","","","","","TARTANA","VILMA","F.","Rural Health Midwife","","",""
"DOH000000000006332","6332","TIZA BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","ROXAS CITY (Capital)","061914000","TIZA","061914049","5800","","","","","","","ALCAZAREN","WARLITA","ALBASON","Rural Health Physician","","",""
"DOH000000000006388","6388","MOLO DISTRICT HEALTH OFFICE"," "," "," ","Rural Health Unit","Government","Local Government Unit"," "," "," ","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","ILOILO CITY (Capital)","063022000","KATILINGBAN","063022080","5000","+63 333374609"," ","+63 333374609","molo_health_center2011@yahoo.com"," "," ","CHIU","TERESITA"," ","Municipal Health Officer","","",""
"DOH000000000006416","6416","SILAY CITY HEALTH OFFICE","","","","Rural Health Unit","Government","Local Government Unit","","DR. JOSE LOCSIN STREET","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","SILAY CITY","064526000","BARANGAY V (POB.)","064526006","6116","+63 344955018","+63 344953525","","silaychomaternity@yahoo.com","","www.facebook.com/SilayCity","DAMAZO","SABINA","DUREMDES","City Health Officer","","",""
"DOH000000000006441","6441","SAN PEDRO BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","BALBOA STREET","","REGION VI (WESTERN VISAYAS)","060000000","ANTIQUE","060600000","SAN JOSE (Capital)","060613000","SAN PEDRO","060613029","5700","","","","","","","ARDEÑO","ZARAH","","Rural Health Midwife","","",""
"DOH000000000006442","6442","NUEVA UNION BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","CITY OF PASSI","063035000","NUEVA UNION","063035036","5037","","","","","","","PALMES","EDITHA","BRAVO","Rural Health Midwife","","",""
"DOH000000000006443","6443","AGDAHON BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","CITY OF PASSI","063035000","AGDAHON","063035001","5037","","","","","","","FLORENDO","GLENDA","F.","Rural Health Midwife","","",""
"DOH000000000006445","6445","JEREOS BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","ILOILO CITY (Capital)","063022000","JEREOS","063022077","5000"," "," "," "," "," "," ","BUCQUIAL","MARILOU","O.","Rural Health Midwife","","",""
"DOH000000000006448","6448","TAGBAC BARANGAY HEALTH STATION"," "," "," ","Barangay Health Station","Government","Local Government Unit"," "," "," ","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","ILOILO CITY (Capital)","063022000","TAGBAC","063022179","5000","+63 333207015"," "," "," "," "," ","CASUGBO","CORAZON"," "," ","","",""
"DOH000000000006458","6458","MANIKA BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","AKLAN","060400000","LIBACAO","060409000","MANIKA","060409015","5602","+63 362732250","","","","","","CABALES","KATRINA PEARL","ZONITA","Rural Health Midwife","","",""
"DOH000000000006521","6521","TIGBAUAN MUNICIPAL HEALTH AND BIRTHING CENTER","","","","Rural Health Unit","Government","Local Government Unit","","TUPAN STREET","","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","TIGBAUAN","063045000","BARANGAY  5 (POB.)","063045012","5021","+63 335118495","","","mhotigbauan@yahoo.com","","","MONSERATE","JOSEFA","TERANIA","Municipal Health Officer","","",""
"DOH000000000006523","6523","MAMBUSAO RURAL HEALTH UNIT","","","","Rural Health Unit","Government","Local Government Unit","","RIZAL STREET","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","MAMBUSAO","061908000","POBLACION PROPER","061908022","5807","+63 363470484","","+63 366470049","","","","SALAZAR","NERISSA","ESTORQUE","Municipal Health Officer","","",""
"DOH000000000006535","6535","TAPAZ RURAL HEALTH UNIT","","","","Rural Health Unit","Government","Local Government Unit","","TAPAZ STREET","","REGION VI (WESTERN VISAYAS)","060000000","CAPIZ","061900000","TAPAZ","061917000","POBLACION","061917032","5814","+63 365382011","","","","","","HILADO","CHAD BRYAN","P.","Municipal Health Officer","","",""
"DOH000000000006567","6567","ALFREDO E. MARAÑON SR. MEMORIAL DISTRICT HOSPITAL","","","","Hospital","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","180000000","NEGROS OCCIDENTAL","184500000","SAGAY CITY","184523000","BATO","184523002","6122","","","","","","","MAGALLANES","BEZALEEL MANUEL","","Chief of Hospital","With License","Level 1","25"
"DOH000000000006572","6572","FEDERICO ROMAN TIRADOR SR. MEMORIAL DISTRICT HOSPITAL","","","","Hospital","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","ILOILO","063000000","JANIUAY","063023000","JIBOLO","063023025","5034","+63 333171319","","","","","","VILLA","JESERYL","S.","Chief of Hospital","With License","Level 1","25"
"DOH000000000006595","6595","THE DOCTORS HOSPITAL, INC.","","","","Hospital","Private","","","B.S. AQUINO DRIVE","","REGION VI (WESTERN VISAYAS)","060000000","NEGROS OCCIDENTAL","064500000","BACOLOD CITY (Capital)","064501000","VILLAMONTE","064501059","6100","","","","","","","JOCSON","RAFAEL","L.","Chief of Hospital","With License","Level 3","150"
"DOH000000000006652","6652","JORDAN RURAL HEALTH UNIT","","","","Rural Health Unit","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","GUIMARAS","067900000","JORDAN (Capital)","067902000","POBLACION","067902021","5045","+63 332382274","","","jordanrhu@ymail.com","","","PASCUBILLO","FRIA ANGELI","C.","Public Health Nurse","","",""
"DOH000000000006663","6663","SANTANDER BARANGAY HEALTH STATION","","","","Barangay Health Station","Government","Local Government Unit","","","","REGION VI (WESTERN VISAYAS)","060000000","AKLAN","060400000","BURUANGA","060405000","SANTANDER","060405013","5609","","","","","","","RAMOS","VEMIA","NAVAROO","Rural Health Midwife","","",""
