Date and Time Downloaded : 05/04/2021 04:29:42 pm"Health Facility Code","Health Facility Code Short","Facility Name","Old Health Facility Names","Old Health Facility Name 2","Old Health Facility Name 3","Health Facility Type","Ownership Major Classification","Ownership Sub-Classification for Government facilities","Ownership Sub-Classification for private facilities","Street Name and #           ","Building name and #","Region Name","Region PSGC","Province Name","Province PSGC","City/Municipality Name","City/Municipality PSGC","Barangay Name","Barangay PSGC","Zip Code","Landline Number","Landline Number 2","Fax Number","Email Address","Alternate Email Address","Official Website","Facility Head: Last Name","Facility Head: First Name","Facility Head: Middle Name","Facility Head: Position","Hospital Licensing Status","Service Capability","Bed Capacity"
"DOH000000000002940","2940","TANGOS HEALTH CENTER"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","A. CRUZ STREET"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, THIRD DISTRICT (Not a Province)","137500000","CITY OF NAVOTAS","137503000","TANGOS SOUTH","137503013","1489"," "," "," "," "," "," ","DEL MUNDO","ELIZABETH","B.","Rural Health Physician","","",""
"DOH000000000002944","2944","ZAPOTE HEALTH CENTER (BAGONG LIPUNAN)"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","SANTOS VILLAGE"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","CITY OF LAS PI?AS","137601000","ZAPOTE","137601009"," ","+63 028721894"," "," "," "," "," ","BOSE","REX"," ","Rural Health Physician","","",""
"DOH000000000002946","2946","TANDANG SORA HEALTH CENTER"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","506 QUIRINO HIGHWAY"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, SECOND DISTRICT (Not a Province)","137400000","QUEZON CITY","137404000","TALIPAPA","137404119"," ","+63 024556904"," "," "," "," "," ","RASAY","ANA","E.","Rural Health Physician","","",""
"DOH000000000002995","2995","OSPITAL NG PARAÑAQUE","FLORENCIO V. BERNABE SR. MEMORIAL HOSPITAL","PARANAQUE COMMUNITY HOSPITAL","","Hospital","Government","Local Government Unit","","0440 QUIRINO AVENUE","","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","CITY OF PARA?AQUE","137604000","LA HUERTA","137604003","","+63 028254903","+63 028254904","+63 028257714","cruzmaryann1106@gmail.com","ospitalngparanaque@yahoo.com","","PAGSISIHAN","JEFFERSON","R.","Chief of Hospital","With License","Level 1","50"
"DOH000000000002997","2997","UNIVERSITY OF SANTO TOMAS HOSPITAL","","","","Hospital","Private","","","ESPAÑA BOULEVARD","","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)","133900000","SAMPALOC","133906000","","","1008","+63 027313001","","+63 027328189","medicaldirector@usthospital.com.ph","","","RAMIREZ","MARCELLUS FRANCIS","L.","Medical Director","With License","Level 3","700"
"DOH000000000003001","3001","THE CLINIC OF THE HOLY SPIRIT INC"," "," "," ","Hospital","Private"," "," ","4 LA STREET IMMACULATE CONCEPTION, CUBAO"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, SECOND DISTRICT (Not a Province)","137400000","QUEZON CITY","137404000","E. RODRIGUEZ","137404035"," ","+63 021718047"," ","+63 024126229"," "," "," ","GONZALES","DR. AURELIO"," ","Chief of Hospital","Without License","",""
"DOH000000000003012","3012","M-TECH MEDICAL HOSPITAL"," "," "," ","Hospital","Private"," "," "," "," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","CITY OF MAKATI","137602000"," "," "," "," "," "," "," "," "," "," "," "," "," ","Without License","",""
"DOH000000000003023","3023","PALATIW HEALTH CENTER"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","M.H. DEL PILAR"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, SECOND DISTRICT (Not a Province)","137400000","CITY OF PASIG","137403000","PALATIW","137403014"," "," "," "," "," "," "," ","SOMERA","ROBERT ED"," ","Rural Health Physician","","",""
"DOH000000000003029","3029","BAGONG SILANG PHASE 2 HEALTH CENTER"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","BAGONG SILANG PHASE 2"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, THIRD DISTRICT (Not a Province)","137500000","CALOOCAN CITY","137501000","BARANGAY 176","137501176"," "," "," "," "," "," "," ","ABENES","EDGAR"," ","Rural Health Physician","","",""
"DOH000000000003039","3039","ALFONSO SPECIALIST HOSPITAL","","","","Hospital","Private","","","185 DR. SIXTO ANTONIO AVENUE","","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, SECOND DISTRICT (Not a Province)","137400000","CITY OF PASIG","137403000","ROSARIO","137403017","","+63 025711285","+63 026412756","+63 026433405","alfonsospecialist_hospital@yahoo.com","","","ALFONSO","JAMIE","L.","Chief of Hospital","With License","Level 1","22"
"DOH000000000003053","3053","PALINGON HEALTH CENTER"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","F. MANALO STREET"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","TAGUIG CITY","137607000","PALINGON","137607011"," "," "," "," "," "," "," ","MONSOD","MA. NATIVIDAD","FLORES","Rural Health Physician","","",""
"DOH000000000003062","3062","VELASQUEZ HEALTH CENTER"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","NEPOMUCENO STREET CONER F VARONA STREET"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)","133900000","TONDO I / II","133901000"," "," "," ","+63 022555201"," "," "," "," "," ","SANTOS","SHIRLEY"," ","Rural Health Physician","","",""
"DOH000000000003066","3066","PNP GENERAL HOSPITAL","","","","Hospital","Government","Philippine National Police","","EDSA, CAMP CRAME","","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, SECOND DISTRICT (Not a Province)","137400000","QUEZON CITY","137404000","BAGONG LIPUNAN NG CRAME","137404008","","+63 0287220670","+63 0287230401","","pnpghphilhealthsection@gmail.com","","","SALES","REIMOUND","C.","Medical Director","With License","Level 2","176"
"DOH000000000003067","3067","SERRANO HEALTH CENTER"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","SERRANO SUBDIVISION"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, THIRD DISTRICT (Not a Province)","137500000","CITY OF VALENZUELA","137504000","MARULAS","137504019"," ","+63 024457199"," "," "," "," "," ","CRUZ","CHRISTIAN MARK"," "," ","","",""
"DOH000000000003071","3071","JESUS DE LA PEÑA HEALTH CENTER"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","MALVAR STREET"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, SECOND DISTRICT (Not a Province)","137400000","CITY OF MARIKINA","137402000","JESUS DE LA PEÑA","137402004"," ","+63 029480412"," "," "," "," "," ","ONG","SUSAN"," ","Rural Health Physician","","",""
"DOH000000000003082","3082","MALIBAY HEALTH CENTER"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","MALIBAY PLAZA"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","PASAY CITY","137605000","BARANGAY 174","137605174","1300","+63 028542684"," "," "," "," "," ","NOBLE","MERCEDES","S.","Rural Health Physician","","",""
"DOH000000000003108","3108","LA HUERTA HEALTH CENTER"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","KAPITAN TINOY EXTENSION"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","CITY OF PARA?AQUE","137604000","LA HUERTA","137604003"," ","+63 028293589"," "," "," "," "," ","MALAKI","CATHERINE ANNE"," ","Rural Health Physician","","",""
"DOH000000000003113","3113","PAMPLONA II HEALTH CENTER"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","AQUARIUS STREET, PAMPLONA PARIC SUBDIVISION"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","CITY OF LAS PI?AS","137601000","PAMPLONA DOS","137601013"," ","+63 028723169"," "," "," "," "," ","PARALISAN","HENRY"," ","Rural Health Physician","","",""
"DOH000000000003140","3140","VALDEZ PADRON HOSPITAL"," "," "," ","Hospital","Private"," "," ","12 MARIANO STREET, GULOD"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, SECOND DISTRICT (Not a Province)","137400000","QUEZON CITY","137404000","GULOD","137404043"," ","+63 024199339"," "," "," "," "," ","PADRON","DR. CHERRY","VALDEZ","Medical Director","Without License","",""
"DOH000000000003163","3163","BULI HEALTH CENTER"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","BULI BARANGAY HALL"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","CITY OF MUNTINLUPA","137603000","BULI","137603003"," "," "," "," "," "," "," ","PABLO","DR. GLYNN","ROXAS","Rural Health Physician","","",""
"DOH000000000003189","3189","BAMBANG HEALTH CENTER"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","VILLA ALFONSO STREET"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, SECOND DISTRICT (Not a Province)","137400000","CITY OF PASIG","137403000","BAMBANG","137403003"," "," "," "," "," "," "," ","LUCAS","FRANCIS","S.","Rural Health Physician","","",""
"DOH000000000003191","3191","DE LOS SANTOS MEDICAL CENTER","DELOS SANTOS - STI MEDICAL CENTER","","","Hospital","Private","","","201 E. RODRIGUEZ SR. BOULEVARD","","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, SECOND DISTRICT (Not a Province)","137400000","QUEZON CITY","137404000","KALUSUGAN","137404047","","+63 027230041","+63 028935762","","kmmendez@dlsmc.ph","mdo@dlsmc.ph","","DE LOS SANTOS","NILO","CELESTIAL","Medical Director","With License","Level 3","150"
"DOH000000000003209","3209","PULANG LUPA II HEALTH CENTER"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","ARIES STREET CORNER SAINT VINCENT, VILLA ISABELITA SUBDIVISION"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","CITY OF LAS PI?AS","137601000","PULANG LUPA DOS","137601016"," ","+63 029945782"," "," "," "," "," ","SORIANO","MERLINDA"," ","Rural Health Physician","","",""
"DOH000000000003241","3241","GUADALUPE NUEVO HEALTH CENTER","","","","Rural Health Unit","Government","Local Government Unit","","NUESTRA SEÑORA DE GUADALUPE STREET","","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","CITY OF MAKATI","137602000","GUADALUPE NUEVO","137602009","","+63 028811288","+63 027515514","+63 028831770","","","","APDO","EVELYN","R.","Rural Health Physician","","",""
"DOH000000000003264","3264","CRUZ-RABE MATERNITY AND GENERAL HOSPITAL","","","","Hospital","Private","","","37 GENERAL LUNA STREET","","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","TAGUIG CITY","137607000","TUKTUKAN","137607014","","+63 0286422796","+63 0286420747","+63 026420747","cruzrabe@gmail.com","","","RABE","ERLINDA","CRUZ","Chief of Hospital","With License","Level 1","50"
"DOH000000000003267","3267","TUGATOG HEALTH CENTER"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","22 A STREET PETER STREET"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, THIRD DISTRICT (Not a Province)","137500000","CITY OF VALENZUELA","137504000","VIENTE REALES","137504031"," "," "," "," "," "," "," ","PADILLA","DAISY"," "," ","","",""
"DOH000000000003281","3281","METROPOLITAN MEDICAL CENTER","","","","Hospital","Private","","","1357 G. MASANGKAY STREET","","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)","133900000","TONDO I / II","133901000","","","1012","+63 022554111","+63 022547356","+63 022547356","kstan@metromedicalcenter.ph","","","TAN","KIM SHI","","Medical Director","With License","Level 3","300"
"DOH000000000003288","3288","BO. FUGOSO HEALTH CENTER"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","971 LUALHATI AND MATIISIN STREET"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, CITY OF MANILA, FIRST DISTRICT (Not a Province)","133900000","TONDO I / II","133901000","BARANGAY  28","133901028"," ","+63 022471470"," ","+63 022471470"," "," "," ","MANIERO","BERNADETTE"," ","Rural Health Physician","","",""
"DOH000000000003302","3302","PASCUAL GENERAL HOSPITAL","","","","Infirmary","Private","","","130 QUIRINO HIGHWAY","","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, SECOND DISTRICT (Not a Province)","137400000","QUEZON CITY","137404000","BAESA","137404005","","+63 023625862","","","pascualhospital@yahoo.com","","","NAGUIT","MA. LILYBETH","","Medical Director","With License","","12"
"DOH000000000003320","3320","BAYANAN HEALTH CENTER (MAIN)"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","PUROK 4 SAN GUILLERMO STREET"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","CITY OF MUNTINLUPA","137603000","BAYANAN","137603002"," ","+63 028620124"," "," "," "," "," ","ABAT","DR. MARIA ROCHELLE","V.","Rural Health Physician","","",""
"DOH000000000003323","3323","BAGONG SILANG PHASE 10 HEALTH CENTER"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","BAGONG SILANG PHASE 10"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, THIRD DISTRICT (Not a Province)","137500000","CALOOCAN CITY","137501000","BARANGAY 176","137501176"," "," "," "," "," "," "," ","GALLO","IMELDA"," ","Rural Health Physician","","",""
"DOH000000000003349","3349","TORRES BUGALLON HEALTH CENTER"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","TORRES BUGALLON STREET"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, THIRD DISTRICT (Not a Province)","137500000","CALOOCAN CITY","137501000","BARANGAY   5","137501005"," "," "," "," "," "," "," ","AQUINO","LEONILO"," ","Rural Health Physician","","",""
"DOH000000000003359","3359","NORTH BAY BOULEVARD NORTH HEALTH CENTER"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","PESCADOR 2 STREET"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, THIRD DISTRICT (Not a Province)","137500000","CITY OF NAVOTAS","137503000","NORTH BAY BLVD., NORTH","137503008","1411","+63 023835633"," "," "," "," "," ","ADRIANO","MARIO","E.","Rural Health Physician","","",""
"DOH000000000003365","3365","BALINGASA HEALTH CENTER"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","J. AQUINO STREET"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, SECOND DISTRICT (Not a Province)","137400000","QUEZON CITY","137404000","BALINGASA","137404013"," "," "," "," "," "," "," ","MAKALINTAL","EMETERIO","M.","Rural Health Physician","","",""
"DOH000000000003382","3382","CALZADA HEALTH CENTER"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","RUHALE STREET"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","TAGUIG CITY","137607000","CALZADA","137607004"," "," "," "," "," "," "," ","VITO","MARIA ISABELITA","LOBENDINO","Rural Health Physician","","",""
"DOH000000000003392","3392","SOUTH CEMBO HEALTH CENTER","","","","Rural Health Unit","Government","Local Government Unit","","GENERAL DEL PILAR STREET","","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","CITY OF MAKATI","137602000","SOUTH CEMBO","137602028","","+63 027281830","","","","","","ALEBIN","NOR ANNH","DAMASCO","Rural Health Physician","","",""
"DOH000000000003423","3423","TAGALAG HEALTH CENTER"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","BALIKATAN STREET"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, THIRD DISTRICT (Not a Province)","137500000","CITY OF VALENZUELA","137504000","TAGALAG","137504029"," ","+63 024454847"," "," "," "," "," ","CAMLIAN","KAIER"," "," ","","",""
"DOH000000000003455","3455","MERVILLE HEALTH CENTER","MERVILLE HEALTH CENTER AND LYING-IN CLINIC","","","Rural Health Unit","Government","Local Government Unit","","DALY ROAD CORNER SOUTH ADMIRAL VILLAGE","","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","CITY OF PARA?AQUE","137604000","MERVILLE","137604010","","+63 028243567","","","mervillehealthcenter@gmail.com","","","ARSENIO","ARMANDO JR","","Rural Health Physician","","",""
"DOH000000000003457","3457","ERMIN GARCIA HEALTH CENTER"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","NO. 53 CAMBRIDGE STREET CUBAO"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, SECOND DISTRICT (Not a Province)","137400000","QUEZON CITY","137404000","E. RODRIGUEZ","137404035"," "," "," "," ","lizaganotan@yahoo.com"," "," ","GANOTAN","LIZA MA. LUCILA"," ","Rural Health Physician","","",""
"DOH000000000003467","3467","CAMP GENERAL EMILIO AGUINALDO STATION HOSPITAL","","","","Infirmary","Government","Department of National Defense","","MURPHY","","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, SECOND DISTRICT (Not a Province)","137400000","QUEZON CITY","137404000","CAMP AGUINALDO","137404019","","+63 029116001","","","cgeashfamily@gmail.com","","","TY","JANE","L.","Chief of Hospital","With License","","25"
"DOH000000000003482","3482","KAMUNING SUPER HEALTH CENTER"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","19 T. GENER STREET CORNER K 5TH STREET"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, SECOND DISTRICT (Not a Province)","137400000","QUEZON CITY","137404000","KAMUNING","137404048"," "," "," "," ","kamuninghealthcenter@yahoo.com"," "," "," "," "," "," ","","",""
"DOH000000000003483","3483","HOLY SPIRIT HEALTH CENTER"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","373 SANTA CATALINA STREET"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, SECOND DISTRICT (Not a Province)","137400000","QUEZON CITY","137404000","HOLY SPIRIT","137404140"," "," "," "," "," "," "," ","GUILLERMO","YVONNE","M.","Rural Health Physician","","",""
"DOH000000000003484","3484","COMMONWEALTH HEALTH CENTER"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","KATUPARAN STREET"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, SECOND DISTRICT (Not a Province)","137400000","QUEZON CITY","137404000","COMMONWEALTH","137404022"," "," "," "," "," "," "," ","AGBAYANI","KRISTINE MAE","A.","Rural Health Physician","","",""
"DOH000000000003485","3485","M. H. PEDRO HEALTH CENTER"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","13 JUANARIA P. EUGENIO STREET, PHILAND SUBDIVISION"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, SECOND DISTRICT (Not a Province)","137400000","QUEZON CITY","137404000","PASONG TAMO","137404080"," ","+63 029307970"," ","+63 024553700"," "," "," ","LEONIDO","NAPOLEON","M.","Rural Health Physician","","",""
"DOH000000000003486","3486","BAGONG SILANG HEALTH CENTER"," "," "," ","Rural Health Unit","Government","Local Government Unit"," ","SITIO BAGONG SILANG"," ","NATIONAL CAPITAL REGION (NCR)","130000000","NCR, FOURTH DISTRICT (Not a Province)","137600000","CITY OF MUNTINLUPA","137603000","SUCAT","137603007"," "," "," "," "," "," "," ","DE LA ROSA","DR. ELSIE","AUSTRIA","Rural Health Physician","","",""
